VENTA;FECHA
714711012;16/11/2020 0:00
269536259;30/07/2020 0:00
272611025;2/09/2020 0:00
717855716;3/01/2020 0:00
435304844;25/11/2020 0:00
566970237;18/12/2020 0:00
128185520;30/04/2020 0:00
804113906;12/01/2020 0:00
295384814;18/03/2020 0:00
387903713;23/11/2020 0:00
103239359;28/04/2020 0:00
661335282;22/02/2020 0:00
306467051;16/03/2020 0:00
162100041;19/04/2020 0:00
489480518;28/12/2020 0:00
325503395;17/03/2020 0:00
518503712;17/12/2020 0:00
378888159;20/01/2020 0:00
525438410;9/01/2020 0:00
219372086;18/06/2020 0:00
479013297;1/12/2020 0:00
435288086;21/02/2020 0:00
289414985;20/07/2020 0:00
335200065;14/10/2020 0:00
54984156;2/04/2020 0:00
367023123;5/10/2020 0:00
368663612;27/06/2020 0:00
234432837;21/08/2020 0:00
518418549;31/12/2020 0:00
241102776;15/07/2020 0:00
124414443;13/05/2020 0:00
204252375;19/08/2020 0:00
49610010;23/03/2020 0:00
267505163;1/07/2020 0:00
301996385;23/09/2020 0:00
309340694;3/09/2020 0:00
112722143;26/05/2020 0:00
160104035;29/05/2020 0:00
823478114;1/02/2020 0:00
70090313;22/03/2020 0:00
253801533;30/06/2020 0:00
121704879;12/05/2020 0:00
474576422;26/11/2020 0:00
754989371;25/10/2020 0:00
287051987;9/05/2020 0:00
480160091;14/02/2020 0:00
296328792;10/09/2020 0:00
317661351;7/08/2020 0:00
371854697;29/01/2020 0:00
647648529;12/10/2020 0:00
188460636;13/07/2020 0:00
962119494;1/03/2020 0:00
771167940;8/11/2020 0:00
630405404;26/09/2020 0:00
204608427;22/07/2020 0:00
66387548;13/04/2020 0:00
259436168;5/08/2020 0:00
102795179;4/04/2020 0:00
440533719;6/11/2020 0:00
498992786;28/02/2020 0:00
288397572;1/09/2020 0:00
334721450;10/03/2020 0:00
502570185;22/12/2020 0:00
708213375;1/11/2020 0:00
45501968;31/03/2020 0:00
152232021;2/05/2020 0:00
358476330;4/11/2020 0:00
196991910;10/08/2020 0:00
105697817;15/04/2020 0:00
758947212;18/10/2020 0:00
413419266;1/10/2020 0:00
833376824;9/02/2020 0:00
733428620;15/03/2020 0:00
140846928;20/05/2020 0:00
323904417;7/06/2020 0:00
715817478;8/02/2020 0:00
216875664;26/08/2020 0:00
338188334;25/02/2020 0:00
345171719;20/10/2020 0:00
231965010;30/05/2020 0:00
155476743;8/06/2020 0:00
31296423;25/03/2020 0:00
214498290;17/06/2020 0:00
150111651;3/06/2020 0:00
688527681;7/11/2020 0:00
104160662;21/04/2020 0:00
418037582;25/09/2020 0:00
258539708;26/06/2020 0:00
243167960;28/07/2020 0:00
106275117;10/04/2020 0:00
39966830;27/03/2020 0:00
231829854;23/05/2020 0:00
200351843;23/07/2020 0:00
570183665;10/01/2020 0:00
134669150;1/06/2020 0:00
670304430;27/12/2020 0:00
737497826;11/10/2020 0:00
623332298;19/09/2020 0:00
58605476;28/03/2020 0:00
396827444;30/08/2020 0:00
1049266319;8/03/2020 0:00
387986351;3/02/2020 0:00
235525287;25/06/2020 0:00
180203831;8/05/2020 0:00
337198356;16/08/2020 0:00
38721006;26/03/2020 0:00
156558159;22/05/2020 0:00
349132860;12/02/2020 0:00
106793777;29/04/2020 0:00
353597763;21/10/2020 0:00
250941096;8/09/2020 0:00
753287442;18/01/2020 0:00
442451729;7/02/2020 0:00
348600602;27/01/2020 0:00
126895862;22/04/2020 0:00
277055441;31/07/2020 0:00
488144826;10/12/2020 0:00
107025078;11/04/2020 0:00
325310481;24/09/2020 0:00
308460774;11/07/2020 0:00
791750937;21/11/2020 0:00
